x,y,line,algo,step,reward,zeros,sum,biggest,a0,a1,a2,a3,a4,a5,a6,a7,a8,cnt0,cnt2,cnt4,cnt8,cnt16,cnt32,cnt64,cnt128,cnt256,cnt512,cnt1024,cnt2048
168,3,lookahead-3-zeros-3,lookahead-3-zeros,23,168,3,60,32,4,4,2,16,0,0,32,2,0,3,2,2,0,1,1,0,0,0,0,0,0
176,3,lookahead-3-zeros-3,lookahead-3-zeros,24,176,3,62,32,8,2,0,16,0,2,32,2,0,3,3,0,1,1,1,0,0,0,0,0,0
180,3,lookahead-3-zeros-3,lookahead-3-zeros,25,180,3,64,32,8,4,2,16,2,0,32,0,0,3,2,1,1,1,1,0,0,0,0,0,0
180,2,lookahead-3-zeros-3,lookahead-3-zeros,26,180,2,66,32,8,2,0,16,4,0,32,2,2,2,3,1,1,1,1,0,0,0,0,0,0
184,2,lookahead-3-zeros-3,lookahead-3-zeros,27,184,2,68,32,8,2,2,16,4,0,32,4,0,2,2,2,1,1,1,0,0,0,0,0,0
188,2,lookahead-3-zeros-3,lookahead-3-zeros,28,188,2,70,32,2,8,4,0,16,4,0,32,4,2,1,3,1,1,1,0,0,0,0,0,0
196,2,lookahead-3-zeros-3,lookahead-3-zeros,29,196,2,72,32,0,8,0,2,16,4,2,32,8,2,2,1,2,1,1,0,0,0,0,0,0
200,2,lookahead-3-zeros-3,lookahead-3-zeros,30,200,2,74,32,4,8,4,0,16,8,0,32,2,2,1,2,2,1,1,0,0,0,0,0,0
200,1,lookahead-3-zeros-3,lookahead-3-zeros,31,200,1,76,32,4,8,4,16,8,2,32,2,0,1,2,2,2,1,1,0,0,0,0,0,0
216,1,lookahead-3-zeros-3,lookahead-3-zeros,32,216,1,78,32,4,2,0,16,16,4,32,2,2,1,3,2,0,2,1,0,0,0,0,0,0
252,2,lookahead-3-zeros-3,lookahead-3-zeros,33,252,2,80,32,4,2,0,32,4,0,32,4,2,2,2,3,0,0,2,0,0,0,0,0,0
324,3,lookahead-3-zeros-3,lookahead-3-zeros,34,324,3,82,64,4,2,2,64,8,0,0,2,0,3,3,1,1,0,0,1,0,0,0,0,0
328,3,lookahead-3-zeros-3,lookahead-3-zeros,35,328,3,84,64,0,4,4,2,64,8,0,0,2,3,2,2,1,0,0,1,0,0,0,0,0
336,3,lookahead-3-zeros-3,lookahead-3-zeros,36,336,3,88,64,8,4,0,2,64,8,2,0,0,3,2,1,2,0,0,1,0,0,0,0,0
340,3,lookahead-3-zeros-3,lookahead-3-zeros,37,340,3,90,64,2,0,0,8,4,0,4,64,8,3,1,2,2,0,0,1,0,0,0,0,0
340,2,lookahead-3-zeros-3,lookahead-3-zeros,38,340,2,92,64,0,2,2,0,8,4,4,64,8,2,2,2,2,0,0,1,0,0,0,0,0
344,2,lookahead-3-zeros-3,lookahead-3-zeros,39,344,2,94,64,2,0,4,0,8,4,4,64,8,2,1,3,2,0,0,1,0,0,0,0,0
352,2,lookahead-3-zeros-3,lookahead-3-zeros,40,352,2,96,64,2,0,0,2,8,8,4,64,8,2,2,1,3,0,0,1,0,0,0,0,0
372,3,lookahead-3-zeros-3,lookahead-3-zeros,41,372,3,98,64,4,8,16,4,64,0,2,0,0,3,1,2,1,1,0,1,0,0,0,0,0
380,3,lookahead-3-zeros-3,lookahead-3-zeros,42,380,3,100,64,8,8,16,2,64,0,0,2,0,3,2,0,2,1,0,1,0,0,0,0,0
396,3,lookahead-3-zeros-3,lookahead-3-zeros,43,396,3,102,64,16,16,0,2,64,2,2,0,0,3,3,0,0,2,0,1,0,0,0,0,0
428,3,lookahead-3-zeros-3,lookahead-3-zeros,44,428,3,104,64,32,0,2,2,64,2,2,0,0,3,4,0,0,0,1,1,0,0,0,0,0
436,4,lookahead-3-zeros-3,lookahead-3-zeros,45,436,4,106,64,32,64,4,4,2,0,0,0,0,4,1,2,0,0,1,1,0,0,0,0,0
436,3,lookahead-3-zeros-3,lookahead-3-zeros,46,436,3,108,64,32,64,4,0,4,2,2,0,0,3,2,2,0,0,1,1,0,0,0,0,0
436,2,lookahead-3-zeros-3,lookahead-3-zeros,47,436,2,110,64,32,64,4,2,4,2,0,0,2,2,3,2,0,0,1,1,0,0,0,0,0
440,2,lookahead-3-zeros-3,lookahead-3-zeros,48,440,2,112,64,32,64,4,2,4,4,0,2,0,2,2,3,0,0,1,1,0,0,0,0,0
448,2,lookahead-3-zeros-3,lookahead-3-zeros,49,448,2,114,64,32,64,4,2,8,0,2,0,2,2,3,1,1,0,1,1,0,0,0,0,0
452,2,lookahead-3-zeros-3,lookahead-3-zeros,50,452,2,116,64,32,64,4,0,2,8,2,0,4,2,2,2,1,0,1,1,0,0,0,0,0
452,1,lookahead-3-zeros-3,lookahead-3-zeros,51,452,1,118,64,2,0,4,32,64,8,2,2,4,1,3,2,1,0,1,1,0,0,0,0,0
456,1,lookahead-3-zeros-3,lookahead-3-zeros,52,456,1,120,64,2,2,4,32,64,8,0,4,4,1,2,3,1,0,1,1,0,0,0,0,0
468,2,lookahead-3-zeros-3,lookahead-3-zeros,53,468,2,122,64,0,4,4,32,64,8,0,2,8,2,1,2,2,0,1,1,0,0,0,0,0
484,2,lookahead-3-zeros-3,lookahead-3-zeros,54,484,2,124,64,32,4,4,0,64,16,0,2,2,2,2,2,0,1,1,1,0,0,0,0,0
496,3,lookahead-3-zeros-3,lookahead-3-zeros,55,496,3,126,64,0,32,8,0,64,16,2,0,4,3,1,1,1,1,1,1,0,0,0,0,0
496,2,lookahead-3-zeros-3,lookahead-3-zeros,56,496,2,128,64,0,32,8,2,64,16,0,2,4,2,2,1,1,1,1,1,0,0,0,0,0
496,1,lookahead-3-zeros-3,lookahead-3-zeros,57,496,1,130,64,2,32,8,2,64,16,0,2,4,1,3,1,1,1,1,1,0,0,0,0,0
500,1,lookahead-3-zeros-3,lookahead-3-zeros,58,500,1,132,64,4,32,8,0,64,16,2,2,4,1,2,2,1,1,1,1,0,0,0,0,0
504,1,lookahead-3-zeros-3,lookahead-3-zeros,59,504,1,134,64,4,32,8,0,64,16,2,4,4,1,1,3,1,1,1,1,0,0,0,0,0
512,1,lookahead-3-zeros-3,lookahead-3-zeros,60,512,1,136,64,4,32,8,2,64,16,0,2,8,1,2,1,2,1,1,1,0,0,0,0,0
512,0,lookahead-3-zeros-3,lookahead-3-zeros,61,512,0,138,64,4,32,8,2,64,16,2,8,2,0,3,1,2,1,1,1,0,0,0,0,0
516,0,lookahead-3-zeros-3,lookahead-3-zeros,62,516,0,140,64,4,32,8,4,64,16,2,8,2,0,2,2,2,1,1,1,0,0,0,0,0
524,0,lookahead-3-zeros-3,lookahead-3-zeros,63,524,0,142,64,2,32,8,8,64,16,2,8,2,0,3,0,3,1,1,1,0,0,0,0,0
0,6,lookahead-3-zeros-4,lookahead-3-zeros,0,0,6,8,4,0,0,0,0,4,0,2,0,2,6,2,1,0,0,0,0,0,0,0,0,0
4,6,lookahead-3-zeros-4,lookahead-3-zeros,1,4,6,10,4,2,0,0,0,0,4,0,0,4,6,1,2,0,0,0,0,0,0,0,0,0
12,6,lookahead-3-zeros-4,lookahead-3-zeros,2,12,6,12,8,2,0,8,0,0,0,0,0,2,6,2,0,1,0,0,0,0,0,0,0,0
12,5,lookahead-3-zeros-4,lookahead-3-zeros,3,12,5,14,8,2,0,0,0,0,8,2,0,2,5,3,0,1,0,0,0,0,0,0,0,0
16,5,lookahead-3-zeros-4,lookahead-3-zeros,4,16,5,16,8,4,0,8,0,0,2,0,0,2,5,2,1,1,0,0,0,0,0,0,0,0
20,5,lookahead-3-zeros-4,lookahead-3-zeros,5,20,5,18,8,0,2,0,0,0,8,4,0,4,5,1,2,1,0,0,0,0,0,0,0,0
28,5,lookahead-3-zeros-4,lookahead-3-zeros,6,28,5,20,8,0,0,2,0,0,8,0,2,8,5,2,0,2,0,0,0,0,0,0,0,0
44,5,lookahead-3-zeros-4,lookahead-3-zeros,7,44,5,22,16,0,0,0,0,0,2,2,2,16,5,3,0,0,1,0,0,0,0,0,0,0
48,5,lookahead-3-zeros-4,lookahead-3-zeros,8,48,5,24,16,0,0,0,2,0,2,4,16,0,5,2,1,0,1,0,0,0,0,0,0,0
52,5,lookahead-3-zeros-4,lookahead-3-zeros,9,52,5,26,16,0,2,0,4,0,0,4,16,0,5,1,2,0,1,0,0,0,0,0,0,0
60,5,lookahead-3-zeros-4,lookahead-3-zeros,10,60,5,28,16,8,2,0,0,16,0,0,2,0,5,2,0,1,1,0,0,0,0,0,0,0
60,4,lookahead-3-zeros-4,lookahead-3-zeros,11,60,4,30,16,0,2,0,0,16,0,8,2,2,4,3,0,1,1,0,0,0,0,0,0,0
60,3,lookahead-3-zeros-4,lookahead-3-zeros,12,60,3,32,16,8,2,2,0,16,0,0,2,2,3,4,0,1,1,0,0,0,0,0,0,0
68,4,lookahead-3-zeros-4,lookahead-3-zeros,13,68,4,34,16,0,8,4,0,2,16,0,0,4,4,1,2,1,1,0,0,0,0,0,0,0
68,3,lookahead-3-zeros-4,lookahead-3-zeros,14,68,3,36,16,0,2,4,0,8,16,0,2,4,3,2,2,1,1,0,0,0,0,0,0,0
68,2,lookahead-3-zeros-4,lookahead-3-zeros,15,68,2,38,16,0,2,4,2,8,16,0,2,4,2,3,2,1,1,0,0,0,0,0,0,0
68,1,lookahead-3-zeros-4,lookahead-3-zeros,16,68,1,40,16,2,2,4,2,8,16,0,2,4,1,4,2,1,1,0,0,0,0,0,0,0
72,1,lookahead-3-zeros-4,lookahead-3-zeros,17,72,1,42,16,0,4,4,2,8,16,2,2,4,1,3,3,1,1,0,0,0,0,0,0,0
84,2,lookahead-3-zeros-4,lookahead-3-zeros,18,84,2,44,16,0,2,8,2,8,16,0,4,4,2,2,2,2,1,0,0,0,0,0,0,0
92,2,lookahead-3-zeros-4,lookahead-3-zeros,19,92,2,46,16,2,8,0,2,8,16,8,2,0,2,3,0,3,1,0,0,0,0,0,0,0
112,3,lookahead-3-zeros-4,lookahead-3-zeros,20,112,3,48,16,4,16,16,8,2,0,0,2,0,3,2,1,1,2,0,0,0,0,0,0,0
116,3,lookahead-3-zeros-4,lookahead-3-zeros,21,116,3,50,16,4,16,16,8,4,0,0,2,0,3,1,2,1,2,0,0,0,0,0,0,0
148,3,lookahead-3-zeros-4,lookahead-3-zeros,22,148,3,54,32,4,4,32,0,8,4,0,0,2,3,1,3,1,0,1,0,0,0,0,0,0
156,3,lookahead-3-zeros-4,lookahead-3-zeros,23,156,3,56,32,0,8,32,2,8,4,0,0,2,3,2,1,2,0,1,0,0,0,0,0,0
172,3,lookahead-3-zeros-4,lookahead-3-zeros,24,172,3,58,32,0,2,32,0,0,4,2,16,2,3,3,1,0,1,1,0,0,0,0,0,0
172,2,lookahead-3-zeros-4,lookahead-3-zeros,25,172,2,60,32,2,2,32,0,16,4,2,0,2,2,4,1,0,1,1,0,0,0,0,0,0
180,3,lookahead-3-zeros-4,lookahead-3-zeros,26,180,3,62,32,2,4,32,0,16,4,0,0,4,3,1,3,0,1,1,0,0,0,0,0,0
188,3,lookahead-3-zeros-4,lookahead-3-zeros,27,188,3,64,32,0,0,2,0,4,32,2,16,8,3,2,1,1,1,1,0,0,0,0,0,0
188,2,lookahead-3-zeros-4,lookahead-3-zeros,28,188,2,66,32,0,2,2,0,4,32,2,16,8,2,3,1,1,1,1,0,0,0,0,0,0
192,2,lookahead-3-zeros-4,lookahead-3-zeros,29,192,2,68,32,4,0,2,4,32,0,2,16,8,2,2,2,1,1,1,0,0,0,0,0,0
200,2,lookahead-3-zeros-4,lookahead-3-zeros,30,200,2,70,32,8,32,2,2,16,8,0,0,2,2,3,0,2,1,1,0,0,0,0,0,0
200,1,lookahead-3-zeros-4,lookahead-3-zeros,31,200,1,72,32,8,32,2,2,16,8,2,0,2,1,4,0,2,1,1,0,0,0,0,0,0
204,1,lookahead-3-zeros-4,lookahead-3-zeros,32,204,1,74,32,8,32,2,4,16,8,2,0,2,1,3,1,2,1,1,0,0,0,0,0,0
208,1,lookahead-3-zeros-4,lookahead-3-zeros,33,208,1,76,32,8,32,2,4,16,8,4,2,0,1,2,2,2,1,1,0,0,0,0,0,0
216,1,lookahead-3-zeros-4,lookahead-3-zeros,34,216,1,78,32,8,32,2,8,16,8,2,2,0,1,3,0,3,1,1,0,0,0,0,0,0
232,1,lookahead-3-zeros-4,lookahead-3-zeros,35,232,1,80,32,0,32,2,16,16,2,2,2,8,1,4,0,1,2,1,0,0,0,0,0,0
268,2,lookahead-3-zeros-4,lookahead-3-zeros,36,268,2,82,32,32,2,2,32,2,0,4,8,0,2,3,1,1,0,2,0,0,0,0,0,0
336,3,lookahead-3-zeros-4,lookahead-3-zeros,37,336,3,84,64,0,2,0,64,4,0,4,8,2,3,2,2,1,0,0,1,0,0,0,0,0
336,2,lookahead-3-zeros-4,lookahead-3-zeros,38,336,2,86,64,64,2,2,4,4,0,0,8,2,2,3,2,1,0,0,1,0,0,0,0,0
348,3,lookahead-3-zeros-4,lookahead-3-zeros,39,348,3,88,64,64,4,0,8,0,2,8,2,0,3,2,1,2,0,0,1,0,0,0,0,0
364,3,lookahead-3-zeros-4,lookahead-3-zeros,40,364,3,90,64,0,0,2,64,4,0,16,2,2,3,3,1,0,1,0,1,0,0,0,0,0
368,3,lookahead-3-zeros-4,lookahead-3-zeros,41,368,3,94,64,0,4,2,0,64,4,0,16,4,3,1,3,0,1,0,1,0,0,0,0,0
368,2,lookahead-3-zeros-4,lookahead-3-zeros,42,368,2,96,64,4,2,0,64,4,0,16,4,2,2,2,3,0,1,0,1,0,0,0,0,0
376,2,lookahead-3-zeros-4,lookahead-3-zeros,43,376,2,98,64,4,2,2,64,8,2,16,0,0,2,3,1,1,1,0,1,0,0,0,0,0
380,2,lookahead-3-zeros-4,lookahead-3-zeros,44,380,2,100,64,4,4,0,64,8,2,16,2,0,2,2,2,1,1,0,1,0,0,0,0,0
388,2,lookahead-3-zeros-4,lookahead-3-zeros,45,388,2,102,64,8,0,2,64,8,2,16,2,0,2,3,0,2,1,0,1,0,0,0,0,0
392,2,lookahead-3-zeros-4,lookahead-3-zeros,46,392,2,106,64,8,8,4,64,2,0,16,4,0,2,1,2,2,1,0,1,0,0,0,0,0
392,1,lookahead-3-zeros-4,lookahead-3-zeros,47,392,1,108,64,8,8,0,64,2,2,16,4,4,1,2,2,2,1,0,1,0,0,0,0,0
420,3,lookahead-3-zeros-4,lookahead-3-zeros,48,420,3,110,64,16,0,0,64,4,2,16,8,0,3,1,1,1,2,0,1,0,0,0,0,0
420,2,lookahead-3-zeros-4,lookahead-3-zeros,49,420,2,112,64,16,2,0,64,4,2,16,8,0,2,2,1,1,2,0,1,0,0,0,0,0
420,1,lookahead-3-zeros-4,lookahead-3-zeros,50,420,1,114,64,16,2,0,64,4,2,16,8,2,1,3,1,1,2,0,1,0,0,0,0,0
424,1,lookahead-3-zeros-4,lookahead-3-zeros,51,424,1,116,64,16,2,0,64,4,2,16,8,4,1,2,2,1,2,0,1,0,0,0,0,0
424,0,lookahead-3-zeros-4,lookahead-3-zeros,52,424,0,118,64,16,2,2,64,4,4,16,8,2,0,3,2,1,2,0,1,0,0,0,0,0
436,1,lookahead-3-zeros-4,lookahead-3-zeros,53,436,1,120,64,16,4,2,64,8,0,16,8,2,1,2,1,2,2,0,1,0,0,0,0,0
456,2,lookahead-3-zeros-4,lookahead-3-zeros,54,456,2,124,64,16,4,0,64,4,0,16,16,4,2,0,3,0,3,0,1,0,0,0,0,0
488,2,lookahead-3-zeros-4,lookahead-3-zeros,55,488,2,126,64,0,16,4,2,64,4,0,32,4,2,1,3,0,1,1,1,0,0,0,0,0
496,2,lookahead-3-zeros-4,lookahead-3-zeros,56,496,2,128,64,0,16,0,2,64,4,2,32,8,2,2,1,1,1,1,1,0,0,0,0,0
496,1,lookahead-3-zeros-4,lookahead-3-zeros,57,496,1,130,64,0,2,16,2,64,4,2,32,8,1,3,1,1,1,1,1,0,0,0,0,0
500,1,lookahead-3-zeros-4,lookahead-3-zeros,58,500,1,132,64,0,2,16,2,64,4,4,32,8,1,2,2,1,1,1,1,0,0,0,0,0
500,0,lookahead-3-zeros-4,lookahead-3-zeros,59,500,0,134,64,2,2,16,2,64,4,4,32,8,0,3,2,1,1,1,1,0,0,0,0,0
504,0,lookahead-3-zeros-4,lookahead-3-zeros,60,504,0,136,64,4,16,2,2,64,4,4,32,8,0,2,3,1,1,1,1,0,0,0,0,0
0,6,lookahead-3-zeros-5,lookahead-3-zeros,0,0,6,8,4,0,0,2,0,0,0,0,2,4,6,2,1,0,0,0,0,0,0,0,0,0
0,5,lookahead-3-zeros-5,lookahead-3-zeros,1,0,5,10,4,2,0,2,0,0,0,2,4,0,5,3,1,0,0,0,0,0,0,0,0,0
4,5,lookahead-3-zeros-5,lookahead-3-zeros,2,4,5,12,4,4,4,2,0,0,0,0,0,2,5,2,2,0,0,0,0,0,0,0,0,0
12,5,lookahead-3-zeros-5,lookahead-3-zeros,3,12,5,14,8,8,2,0,0,0,0,2,2,0,5,3,0,1,0,0,0,0,0,0,0,0
16,5,lookahead-3-zeros-5,lookahead-3-zeros,4,16,5,16,8,8,4,0,2,0,0,0,0,2,5,2,1,1,0,0,0,0,0,0,0,0
16,4,lookahead-3-zeros-5,lookahead-3-zeros,5,16,4,18,8,0,8,4,0,0,2,2,0,2,4,3,1,1,0,0,0,0,0,0,0,0
20,4,lookahead-3-zeros-5,lookahead-3-zeros,6,20,4,20,8,2,0,0,0,0,4,2,8,4,4,2,2,1,0,0,0,0,0,0,0,0
32,5,lookahead-3-zeros-5,lookahead-3-zeros,7,32,5,22,8,0,0,2,0,0,0,4,8,8,5,1,1,2,0,0,0,0,0,0,0,0
48,5,lookahead-3-zeros-5,lookahead-3-zeros,8,48,5,24,16,2,0,0,2,0,0,4,16,0,5,2,1,0,1,0,0,0,0,0,0,0
52,5,lookahead-3-zeros-5,lookahead-3-zeros,9,52,5,26,16,4,16,2,4,0,0,0,0,0,5,1,2,0,1,0,0,0,0,0,0,0
60,5,lookahead-3-zeros-5,lookahead-3-zeros,10,60,5,28,16,0,0,0,2,0,0,8,16,2,5,2,0,1,1,0,0,0,0,0,0,0
60,4,lookahead-3-zeros-5,lookahead-3-zeros,11,60,4,30,16,2,0,0,2,0,0,8,16,2,4,3,0,1,1,0,0,0,0,0,0,0
64,4,lookahead-3-zeros-5,lookahead-3-zeros,12,64,4,32,16,2,0,0,4,0,0,8,16,2,4,2,1,1,1,0,0,0,0,0,0,0
64,3,lookahead-3-zeros-5,lookahead-3-zeros,13,64,3,34,16,2,0,2,4,0,0,8,16,2,3,3,1,1,1,0,0,0,0,0,0,0
68,3,lookahead-3-zeros-5,lookahead-3-zeros,14,68,3,36,16,4,0,0,4,2,0,8,16,2,3,2,2,1,1,0,0,0,0,0,0,0
76,3,lookahead-3-zeros-5,lookahead-3-zeros,15,76,3,38,16,8,2,2,8,16,2,0,0,0,3,3,0,2,1,0,0,0,0,0,0,0
96,4,lookahead-3-zeros-5,lookahead-3-zeros,16,96,4,40,16,2,0,0,0,2,0,16,16,4,4,2,1,0,2,0,0,0,0,0,0,0
128,4,lookahead-3-zeros-5,lookahead-3-zeros,17,128,4,42,32,0,2,2,0,0,2,0,32,4,4,3,1,0,0,1,0,0,0,0,0,0
132,4,lookahead-3-zeros-5,lookahead-3-zeros,18,132,4,44,32,0,0,0,2,2,4,0,32,4,4,2,2,0,0,1,0,0,0,0,0,0
136,4,lookahead-3-zeros-5,lookahead-3-zeros,19,136,4,46,32,0,2,0,0,4,4,0,32,4,4,1,3,0,0,1,0,0,0,0,0,0
144,4,lookahead-3-zeros-5,lookahead-3-zeros,20,144,4,50,32,2,4,0,8,0,0,32,4,0,4,1,2,1,0,1,0,0,0,0,0,0
152,4,lookahead-3-zeros-5,lookahead-3-zeros,21,152,4,52,32,2,0,2,8,0,0,32,8,0,4,2,0,2,0,1,0,0,0,0,0,0
156,4,lookahead-3-zeros-5,lookahead-3-zeros,22,156,4,54,32,0,0,4,2,0,8,0,32,8,4,1,1,2,0,1,0,0,0,0,0,0
172,4,lookahead-3-zeros-5,lookahead-3-zeros,23,172,4,56,32,0,0,0,2,0,4,2,32,16,4,2,1,0,1,1,0,0,0,0,0,0
176,4,lookahead-3-zeros-5,lookahead-3-zeros,24,176,4,58,32,0,0,0,2,0,4,4,32,16,4,1,2,0,1,1,0,0,0,0,0,0
176,3,lookahead-3-zeros-5,lookahead-3-zeros,25,176,3,60,32,0,2,0,0,2,4,4,32,16,3,2,2,0,1,1,0,0,0,0,0,0
180,3,lookahead-3-zeros-5,lookahead-3-zeros,26,180,3,62,32,0,2,0,0,4,4,4,32,16,3,1,3,0,1,1,0,0,0,0,0,0
180,2,lookahead-3-zeros-5,lookahead-3-zeros,27,180,2,64,32,0,2,0,2,4,4,4,32,16,2,2,3,0,1,1,0,0,0,0,0,0
188,2,lookahead-3-zeros-5,lookahead-3-zeros,28,188,2,68,32,2,0,4,2,8,0,4,32,16,2,2,2,1,1,1,0,0,0,0,0,0
192,2,lookahead-3-zeros-5,lookahead-3-zeros,29,192,2,70,32,2,0,0,4,8,4,4,32,16,2,1,3,1,1,1,0,0,0,0,0,0
200,2,lookahead-3-zeros-5,lookahead-3-zeros,30,200,2,72,32,2,0,0,2,8,4,8,32,16,2,2,1,2,1,1,0,0,0,0,0,0
200,1,lookahead-3-zeros-5,lookahead-3-zeros,31,200,1,76,32,2,4,0,2,8,4,8,32,16,1,2,2,2,1,1,0,0,0,0,0,0
204,1,lookahead-3-zeros-5,lookahead-3-zeros,32,204,1,78,32,4,4,4,8,8,16,0,32,2,1,1,3,2,1,1,0,0,0,0,0,0
228,2,lookahead-3-zeros-5,lookahead-3-zeros,33,228,2,80,32,8,4,2,16,16,0,32,2,0,2,2,1,1,2,1,0,0,0,0,0,0
260,2,lookahead-3-zeros-5,lookahead-3-zeros,34,260,2,82,32,8,4,2,32,0,0,32,2,2,2,3,1,1,0,2,0,0,0,0,0,0
328,3,lookahead-3-zeros-5,lookahead-3-zeros,35,328,3,84,64,8,4,4,64,2,0,0,2,0,3,2,2,1,0,0,1,0,0,0,0,0
336,3,lookahead-3-zeros-5,lookahead-3-zeros,36,336,3,88,64,4,8,8,0,64,2,0,0,2,3,2,1,2,0,0,1,0,0,0,0,0
352,3,lookahead-3-zeros-5,lookahead-3-zeros,37,352,3,92,64,4,16,0,64,2,4,2,0,0,3,2,2,0,1,0,1,0,0,0,0,0
352,2,lookahead-3-zeros-5,lookahead-3-zeros,38,352,2,94,64,0,4,16,64,2,4,2,0,2,2,3,2,0,1,0,1,0,0,0,0,0
352,1,lookahead-3-zeros-5,lookahead-3-zeros,39,352,1,96,64,64,4,16,2,2,4,2,0,2,1,4,2,0,1,0,1,0,0,0,0,0
360,2,lookahead-3-zeros-5,lookahead-3-zeros,40,360,2,98,64,64,4,16,4,4,2,4,0,0,2,1,4,0,1,0,1,0,0,0,0,0
376,3,lookahead-3-zeros-5,lookahead-3-zeros,41,376,3,102,64,64,8,16,8,4,2,0,0,0,3,1,1,2,1,0,1,0,0,0,0,0
376,2,lookahead-3-zeros-5,lookahead-3-zeros,42,376,2,104,64,64,8,16,8,4,2,0,0,2,2,2,1,2,1,0,1,0,0,0,0,0
380,2,lookahead-3-zeros-5,lookahead-3-zeros,43,380,2,106,64,0,2,0,64,8,16,8,4,4,2,1,2,2,1,0,1,0,0,0,0,0
388,2,lookahead-3-zeros-5,lookahead-3-zeros,44,388,2,108,64,2,0,2,64,8,16,8,8,0,2,2,0,3,1,0,1,0,0,0,0,0
408,3,lookahead-3-zeros-5,lookahead-3-zeros,45,408,3,110,64,0,0,4,64,8,16,0,2,16,3,1,1,1,2,0,1,0,0,0,0,0
440,3,lookahead-3-zeros-5,lookahead-3-zeros,46,440,3,112,64,64,8,4,0,2,32,2,0,0,3,2,1,1,0,1,1,0,0,0,0,0
440,2,lookahead-3-zeros-5,lookahead-3-zeros,47,440,2,116,64,64,8,4,2,32,0,2,4,0,2,2,2,1,0,1,1,0,0,0,0,0
444,2,lookahead-3-zeros-5,lookahead-3-zeros,48,444,2,118,64,0,8,2,64,32,0,4,4,4,2,1,3,1,0,1,1,0,0,0,0,0
452,2,lookahead-3-zeros-5,lookahead-3-zeros,49,452,2,120,64,8,2,0,64,32,0,8,4,2,2,2,1,2,0,1,1,0,0,0,0,0
452,1,lookahead-3-zeros-5,lookahead-3-zeros,50,452,1,122,64,8,2,2,64,32,2,8,4,0,1,3,1,2,0,1,1,0,0,0,0,0
456,1,lookahead-3-zeros-5,lookahead-3-zeros,51,456,1,126,64,8,2,0,64,32,4,8,4,4,1,1,3,2,0,1,1,0,0,0,0,0
464,1,lookahead-3-zeros-5,lookahead-3-zeros,52,464,1,128,64,8,2,0,64,32,4,8,8,2,1,2,1,3,0,1,1,0,0,0,0,0
464,0,lookahead-3-zeros-5,lookahead-3-zeros,53,464,0,130,64,8,2,2,64,32,4,8,8,2,0,3,1,3,0,1,1,0,0,0,0,0
484,1,lookahead-3-zeros-5,lookahead-3-zeros,54,484,1,132,64,8,4,0,64,32,4,16,2,2,1,2,2,1,1,1,1,0,0,0,0,0
484,0,lookahead-3-zeros-5,lookahead-3-zeros,55,484,0,134,64,8,4,4,64,32,2,16,2,2,0,3,2,1,1,1,1,0,0,0,0,0
496,1,lookahead-3-zeros-5,lookahead-3-zeros,56,496,1,136,64,8,8,2,64,32,2,16,4,0,1,2,1,2,1,1,1,0,0,0,0,0
500,1,lookahead-3-zeros-5,lookahead-3-zeros,57,500,1,138,64,8,8,0,64,32,2,16,4,4,1,1,2,2,1,1,1,0,0,0,0,0
524,2,lookahead-3-zeros-5,lookahead-3-zeros,58,524,2,140,64,16,0,0,64,32,2,16,8,2,2,2,0,1,2,1,1,0,0,0,0,0
528,2,lookahead-3-zeros-5,lookahead-3-zeros,59,528,2,142,64,16,32,4,64,8,0,16,2,0,2,1,1,1,2,1,1,0,0,0,0,0
528,1,lookahead-3-zeros-5,lookahead-3-zeros,60,528,1,144,64,16,32,4,64,8,2,16,2,0,1,2,1,1,2,1,1,0,0,0,0,0
528,0,lookahead-3-zeros-5,lookahead-3-zeros,61,528,0,148,64,16,32,4,64,8,2,16,2,4,0,2,2,1,2,1,1,0,0,0,0,0
4,7,lookahead-3-zeros-6,lookahead-3-zeros,0,4,7,6,4,0,0,4,0,0,0,0,0,2,7,1,1,0,0,0,0,0,0,0,0,0
4,6,lookahead-3-zeros-6,lookahead-3-zeros,1,4,6,8,4,4,0,2,0,0,0,2,0,0,6,2,1,0,0,0,0,0,0,0,0,0
4,5,lookahead-3-zeros-6,lookahead-3-zeros,2,4,5,10,4,0,4,2,2,0,0,0,0,2,5,3,1,0,0,0,0,0,0,0,0,0
8,5,lookahead-3-zeros-6,lookahead-3-zeros,3,8,5,12,4,2,4,4,0,0,0,0,2,0,5,2,2,0,0,0,0,0,0,0,0,0
16,5,lookahead-3-zeros-6,lookahead-3-zeros,4,16,5,14,8,2,8,0,0,0,0,2,0,2,5,3,0,1,0,0,0,0,0,0,0,0
20,5,lookahead-3-zeros-6,lookahead-3-zeros,5,20,5,16,8,2,8,0,0,0,0,4,0,2,5,2,1,1,0,0,0,0,0,0,0,0
20,4,lookahead-3-zeros-6,lookahead-3-zeros,6,20,4,20,8,0,0,4,2,0,0,4,8,2,4,2,2,1,0,0,0,0,0,0,0,0
20,3,lookahead-3-zeros-6,lookahead-3-zeros,7,20,3,22,8,0,2,4,0,0,2,4,8,2,3,3,2,1,0,0,0,0,0,0,0,0
24,3,lookahead-3-zeros-6,lookahead-3-zeros,8,24,3,24,8,2,0,0,0,2,4,4,8,4,3,2,3,1,0,0,0,0,0,0,0,0
