x,y,line,algo,step,reward,zeros,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,cnt0,cnt2,cnt4,cnt8,cnt16,cnt32,cnt64,cnt128,cnt256,cnt512,cnt1024,cnt2048
3120,0,lookahead-1-zeros-0,lookahead-1-zeros,252,3120,0,4,16,2,2,32,64,128,256,4,8,32,8,2,4,8,4,0,3,4,3,1,2,1,1,1,0,0,0
3124,0,lookahead-1-zeros-0,lookahead-1-zeros,253,3124,0,4,16,4,2,32,64,128,256,4,8,32,8,2,4,8,4,0,2,5,3,1,2,1,1,1,0,0,0
0,13,lookahead-2-zeros-0,lookahead-2-zeros,0,0,13,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0
4,13,lookahead-2-zeros-0,lookahead-2-zeros,1,4,13,0,2,0,4,0,0,0,4,0,0,0,0,0,0,0,0,13,1,2,0,0,0,0,0,0,0,0,0
12,13,lookahead-2-zeros-0,lookahead-2-zeros,2,12,13,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,8,13,2,0,1,0,0,0,0,0,0,0,0
16,13,lookahead-2-zeros-0,lookahead-2-zeros,3,16,13,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,8,13,1,1,1,0,0,0,0,0,0,0,0
16,12,lookahead-2-zeros-0,lookahead-2-zeros,4,16,12,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,8,12,2,1,1,0,0,0,0,0,0,0,0
16,11,lookahead-2-zeros-0,lookahead-2-zeros,5,16,11,0,0,0,2,0,0,0,2,0,2,0,0,0,0,4,8,11,3,1,1,0,0,0,0,0,0,0,0
20,11,lookahead-2-zeros-0,lookahead-2-zeros,6,20,11,0,0,0,0,0,0,0,0,0,0,2,4,0,2,4,8,11,2,2,1,0,0,0,0,0,0,0,0
20,10,lookahead-2-zeros-0,lookahead-2-zeros,7,20,10,0,0,0,0,0,0,0,0,2,4,0,2,2,4,8,0,10,3,2,1,0,0,0,0,0,0,0,0
32,11,lookahead-2-zeros-0,lookahead-2-zeros,8,32,11,4,8,8,2,2,0,0,0,0,0,0,0,0,0,0,0,11,2,1,2,0,0,0,0,0,0,0,0
48,11,lookahead-2-zeros-0,lookahead-2-zeros,9,48,11,0,4,16,2,2,0,0,2,0,0,0,0,0,0,0,0,11,3,1,0,1,0,0,0,0,0,0,0
52,11,lookahead-2-zeros-0,lookahead-2-zeros,10,52,11,2,4,16,4,0,0,2,0,0,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0
52,10,lookahead-2-zeros-0,lookahead-2-zeros,11,52,10,2,4,16,4,2,0,0,0,0,0,0,2,0,0,0,0,10,3,2,0,1,0,0,0,0,0,0,0
56,10,lookahead-2-zeros-0,lookahead-2-zeros,12,56,10,4,4,16,4,0,0,2,2,0,0,0,0,0,0,0,0,10,2,3,0,1,0,0,0,0,0,0,0
68,11,lookahead-2-zeros-0,lookahead-2-zeros,13,68,11,0,8,16,4,0,0,0,4,0,0,0,0,0,0,2,0,11,1,2,1,1,0,0,0,0,0,0,0
76,11,lookahead-2-zeros-0,lookahead-2-zeros,14,76,11,0,8,16,8,0,0,2,0,2,0,0,0,0,0,0,0,11,2,0,2,1,0,0,0,0,0,0,0
76,10,lookahead-2-zeros-0,lookahead-2-zeros,15,76,10,0,8,16,8,0,0,0,2,0,0,0,2,0,2,0,0,10,3,0,2,1,0,0,0,0,0,0,0
80,10,lookahead-2-zeros-0,lookahead-2-zeros,16,80,10,0,0,0,0,0,2,0,0,0,8,0,8,0,2,16,4,10,2,1,2,1,0,0,0,0,0,0,0
96,10,lookahead-2-zeros-0,lookahead-2-zeros,17,96,10,0,0,0,4,2,0,0,0,16,0,0,0,2,16,4,0,10,2,2,0,2,0,0,0,0,0,0,0
96,9,lookahead-2-zeros-0,lookahead-2-zeros,18,96,9,2,16,4,4,16,0,0,0,2,0,0,0,2,0,0,0,9,3,2,0,2,0,0,0,0,0,0,0
100,9,lookahead-2-zeros-0,lookahead-2-zeros,19,100,9,0,2,0,0,2,0,0,0,16,0,0,0,4,16,4,4,9,2,3,0,2,0,0,0,0,0,0,0
108,9,lookahead-2-zeros-0,lookahead-2-zeros,20,108,9,0,2,0,2,0,0,0,2,0,0,0,16,0,4,16,8,9,3,1,1,2,0,0,0,0,0,0,0
112,9,lookahead-2-zeros-0,lookahead-2-zeros,21,112,9,0,0,2,0,0,0,0,4,0,2,0,16,0,4,16,8,9,2,2,1,2,0,0,0,0,0,0,0
112,8,lookahead-2-zeros-0,lookahead-2-zeros,22,112,8,0,2,2,4,2,4,16,16,0,0,0,8,0,0,0,0,8,3,2,1,2,0,0,0,0,0,0,0
148,9,lookahead-2-zeros-0,lookahead-2-zeros,23,148,9,4,4,2,0,2,4,32,0,8,0,0,0,0,0,0,0,9,2,3,1,0,1,0,0,0,0,0,0
156,9,lookahead-2-zeros-0,lookahead-2-zeros,24,156,9,0,0,0,0,4,0,0,0,2,0,2,2,8,8,32,0,9,3,1,2,0,1,0,0,0,0,0,0
176,10,lookahead-2-zeros-0,lookahead-2-zeros,25,176,10,2,0,0,0,0,0,0,4,0,0,2,4,0,0,16,32,10,2,2,0,1,1,0,0,0,0,0,0
184,10,lookahead-2-zeros-0,lookahead-2-zeros,26,184,10,0,0,0,0,2,0,0,0,0,0,2,8,2,0,16,32,10,3,0,1,1,1,0,0,0,0,0,0
188,10,lookahead-2-zeros-0,lookahead-2-zeros,27,188,10,4,0,2,8,0,2,16,32,0,0,0,0,0,0,0,0,10,2,1,1,1,1,0,0,0,0,0,0
188,9,lookahead-2-zeros-0,lookahead-2-zeros,28,188,9,4,2,2,8,2,0,16,32,0,0,0,0,0,0,0,0,9,3,1,1,1,1,0,0,0,0,0,0
192,9,lookahead-2-zeros-0,lookahead-2-zeros,29,192,9,4,4,8,0,2,16,32,0,0,2,0,0,0,0,0,0,9,2,2,1,1,1,0,0,0,0,0,0
200,9,lookahead-2-zeros-0,lookahead-2-zeros,30,200,9,8,8,0,2,2,16,32,0,2,0,0,0,0,0,0,0,9,3,0,2,1,1,0,0,0,0,0,0
216,9,lookahead-2-zeros-0,lookahead-2-zeros,31,216,9,0,0,16,2,0,2,16,32,2,0,0,2,0,0,0,0,9,4,0,0,2,1,0,0,0,0,0,0
248,9,lookahead-2-zeros-0,lookahead-2-zeros,32,248,9,2,2,32,2,0,0,0,32,0,2,0,2,0,0,0,0,9,5,0,0,0,2,0,0,0,0,0,0
256,10,lookahead-2-zeros-0,lookahead-2-zeros,33,256,10,4,32,2,0,32,0,0,0,4,2,0,0,0,0,0,0,10,2,2,0,0,2,0,0,0,0,0,0
256,9,lookahead-2-zeros-0,lookahead-2-zeros,34,256,9,0,0,0,2,4,0,0,0,32,32,0,0,4,2,2,0,9,3,2,0,0,2,0,0,0,0,0,0
324,10,lookahead-2-zeros-0,lookahead-2-zeros,35,324,10,0,0,0,2,0,0,2,4,0,0,0,64,0,0,4,4,10,2,3,0,0,0,1,0,0,0,0,0
332,10,lookahead-2-zeros-0,lookahead-2-zeros,36,332,10,2,0,0,2,2,4,0,0,64,0,0,0,8,0,0,0,10,3,1,1,0,0,1,0,0,0,0,0
336,10,lookahead-2-zeros-0,lookahead-2-zeros,37,336,10,0,0,0,4,0,0,2,4,0,2,0,64,0,0,0,8,10,2,2,1,0,0,1,0,0,0,0,0
344,10,lookahead-2-zeros-0,lookahead-2-zeros,38,344,10,2,0,0,0,0,0,0,8,0,0,0,64,0,2,2,8,10,3,0,2,0,0,1,0,0,0,0,0
348,10,lookahead-2-zeros-0,lookahead-2-zeros,39,348,10,2,0,0,0,8,2,0,0,64,0,0,0,4,8,0,0,10,2,1,2,0,0,1,0,0,0,0,0
348,9,lookahead-2-zeros-0,lookahead-2-zeros,40,348,9,2,2,2,0,8,8,0,0,64,0,0,0,4,0,0,0,9,3,1,2,0,0,1,0,0,0,0,0
368,10,lookahead-2-zeros-0,lookahead-2-zeros,41,368,10,4,2,0,2,16,0,0,0,64,0,0,0,4,0,0,0,10,2,2,0,1,0,1,0,0,0,0,0
372,10,lookahead-2-zeros-0,lookahead-2-zeros,42,372,10,4,4,0,0,16,0,2,0,64,0,0,0,4,0,0,0,10,1,3,0,1,0,1,0,0,0,0,0
380,10,lookahead-2-zeros-0,lookahead-2-zeros,43,380,10,8,0,0,0,16,2,0,0,64,0,0,2,4,0,0,0,10,2,1,1,1,0,1,0,0,0,0,0
380,9,lookahead-2-zeros-0,lookahead-2-zeros,44,380,9,8,0,0,0,16,0,0,0,64,0,2,0,4,2,0,2,9,3,1,1,1,0,1,0,0,0,0,0
384,9,lookahead-2-zeros-0,lookahead-2-zeros,45,384,9,0,0,0,8,0,0,0,16,2,0,64,2,0,0,4,4,9,2,2,1,1,0,1,0,0,0,0,0
392,9,lookahead-2-zeros-0,lookahead-2-zeros,46,392,9,8,2,0,0,16,0,0,0,2,64,2,0,8,0,0,0,9,3,0,2,1,0,1,0,0,0,0,0
392,8,lookahead-2-zeros-0,lookahead-2-zeros,47,392,8,8,0,0,0,16,0,0,0,2,2,2,0,8,64,2,0,8,4,0,2,1,0,1,0,0,0,0,0
396,8,lookahead-2-zeros-0,lookahead-2-zeros,48,396,8,8,0,0,2,16,0,0,0,2,2,0,0,8,64,4,0,8,3,1,2,1,0,1,0,0,0,0,0
400,8,lookahead-2-zeros-0,lookahead-2-zeros,49,400,8,0,0,8,2,0,0,0,16,2,0,0,4,0,8,64,4,8,2,2,2,1,0,1,0,0,0,0,0
408,8,lookahead-2-zeros-0,lookahead-2-zeros,50,408,8,2,8,8,2,0,0,64,16,0,0,0,8,0,0,4,0,8,2,1,3,1,0,1,0,0,0,0,0
424,8,lookahead-2-zeros-0,lookahead-2-zeros,51,424,8,0,2,16,2,0,0,64,16,0,0,0,8,0,2,0,4,8,3,1,1,2,0,1,0,0,0,0,0
424,7,lookahead-2-zeros-0,lookahead-2-zeros,52,424,7,2,2,16,2,0,0,64,16,0,0,0,8,0,0,2,4,7,4,1,1,2,0,1,0,0,0,0,0
428,7,lookahead-2-zeros-0,lookahead-2-zeros,53,428,7,4,16,2,0,64,16,2,0,8,0,0,0,2,4,0,0,7,3,2,1,2,0,1,0,0,0,0,0
464,8,lookahead-2-zeros-0,lookahead-2-zeros,54,464,8,4,0,0,0,64,0,0,0,8,32,0,2,2,4,4,0,8,2,3,1,0,1,1,0,0,0,0,0
472,8,lookahead-2-zeros-0,lookahead-2-zeros,55,472,8,0,0,0,4,0,0,2,64,0,8,32,2,0,0,2,8,8,3,1,2,0,1,1,0,0,0,0,0
472,7,lookahead-2-zeros-0,lookahead-2-zeros,56,472,7,0,0,0,4,0,0,2,64,2,8,32,2,0,0,2,8,7,4,1,2,0,1,1,0,0,0,0,0
472,6,lookahead-2-zeros-0,lookahead-2-zeros,57,472,6,4,0,0,0,2,64,0,0,2,8,32,2,2,8,2,0,6,5,1,2,0,1,1,0,0,0,0,0
492,7,lookahead-2-zeros-0,lookahead-2-zeros,58,492,7,4,64,32,2,4,16,2,0,2,0,2,0,0,0,0,0,7,4,2,0,1,1,1,0,0,0,0,0
504,8,lookahead-2-zeros-0,lookahead-2-zeros,59,504,8,0,0,2,0,0,0,0,0,8,64,32,0,2,16,4,2,8,3,1,1,1,1,1,0,0,0,0,0
504,7,lookahead-2-zeros-0,lookahead-2-zeros,60,504,7,8,64,2,2,2,16,32,0,0,0,4,0,0,2,0,0,7,4,1,1,1,1,1,0,0,0,0,0
508,7,lookahead-2-zeros-0,lookahead-2-zeros,61,508,7,0,8,64,4,0,2,16,32,2,0,0,4,0,0,0,2,7,3,2,1,1,1,1,0,0,0,0,0
508,6,lookahead-2-zeros-0,lookahead-2-zeros,62,508,6,2,8,64,4,0,2,16,32,0,0,2,4,0,0,0,2,6,4,2,1,1,1,1,0,0,0,0,0
508,5,lookahead-2-zeros-0,lookahead-2-zeros,63,508,5,0,2,0,4,0,0,64,32,0,8,16,4,2,2,2,2,5,5,2,1,1,1,1,0,0,0,0,0
516,6,lookahead-2-zeros-0,lookahead-2-zeros,64,516,6,0,2,2,4,0,0,64,32,0,8,16,4,0,0,4,4,6,2,4,1,1,1,1,0,0,0,0,0
528,7,lookahead-2-zeros-0,lookahead-2-zeros,65,528,7,4,4,0,2,64,32,0,0,8,16,4,0,8,0,0,0,7,1,3,2,1,1,1,0,0,0,0,0
544,7,lookahead-2-zeros-0,lookahead-2-zeros,66,544,7,4,4,4,2,64,32,0,0,16,16,0,0,0,0,0,2,7,2,3,0,2,1,1,0,0,0,0,0
584,8,lookahead-2-zeros-0,lookahead-2-zeros,67,584,8,0,4,8,2,0,0,64,32,2,0,0,32,0,0,0,2,8,3,1,1,0,2,1,0,0,0,0,0
648,8,lookahead-2-zeros-0,lookahead-2-zeros,68,648,8,2,4,8,2,2,0,64,64,0,0,0,2,0,0,0,0,8,4,1,1,0,0,2,0,0,0,0,0
652,8,lookahead-2-zeros-0,lookahead-2-zeros,69,652,8,4,4,8,2,0,0,64,64,0,0,0,2,2,0,0,0,8,3,2,1,0,0,2,0,0,0,0,0
788,9,lookahead-2-zeros-0,lookahead-2-zeros,70,788,9,8,8,2,2,128,0,0,0,2,0,0,0,2,0,0,0,9,4,0,2,0,0,0,1,0,0,0,0
808,10,lookahead-2-zeros-0,lookahead-2-zeros,71,808,10,16,4,0,0,128,0,0,2,2,0,0,0,2,0,0,0,10,3,1,0,1,0,0,1,0,0,0,0
812,10,lookahead-2-zeros-0,lookahead-2-zeros,72,812,10,0,0,0,0,16,0,0,0,128,0,0,0,4,4,2,2,10,2,2,0,1,0,0,1,0,0,0,0
824,11,lookahead-2-zeros-0,lookahead-2-zeros,73,824,11,0,0,0,0,0,0,0,16,2,0,0,128,0,0,8,4,11,1,1,1,1,0,0,1,0,0,0,0
824,10,lookahead-2-zeros-0,lookahead-2-zeros,74,824,10,2,2,8,16,0,0,0,128,0,0,0,4,0,0,0,0,10,2,1,1,1,0,0,1,0,0,0,0
828,10,lookahead-2-zeros-0,lookahead-2-zeros,75,828,10,4,8,16,0,128,0,0,0,4,0,2,0,0,0,0,0,10,1,2,1,1,0,0,1,0,0,0,0
828,9,lookahead-2-zeros-0,lookahead-2-zeros,76,828,9,4,8,16,0,128,0,2,0,4,0,2,0,0,0,0,0,9,2,2,1,1,0,0,1,0,0,0,0
832,9,lookahead-2-zeros-0,lookahead-2-zeros,77,832,9,4,8,16,0,128,0,4,0,4,0,2,0,0,0,0,0,9,1,3,1,1,0,0,1,0,0,0,0
832,8,lookahead-2-zeros-0,lookahead-2-zeros,78,832,8,0,0,0,0,4,0,16,0,128,2,4,0,4,8,2,0,8,2,3,1,1,0,0,1,0,0,0,0
832,7,lookahead-2-zeros-0,lookahead-2-zeros,79,832,7,4,2,16,0,128,8,4,0,4,0,2,0,0,0,2,0,7,3,3,1,1,0,0,1,0,0,0,0
836,7,lookahead-2-zeros-0,lookahead-2-zeros,80,836,7,4,2,16,0,128,8,4,0,4,0,4,0,0,0,0,2,7,2,4,1,1,0,0,1,0,0,0,0
844,7,lookahead-2-zeros-0,lookahead-2-zeros,81,844,7,4,2,16,2,128,8,8,0,4,0,2,0,0,0,0,0,7,3,2,2,1,0,0,1,0,0,0,0
860,7,lookahead-2-zeros-0,lookahead-2-zeros,82,860,7,4,2,16,2,128,16,2,0,4,2,0,0,0,0,0,0,7,4,2,0,2,0,0,1,0,0,0,0
860,6,lookahead-2-zeros-0,lookahead-2-zeros,83,860,6,0,0,0,2,4,2,0,0,128,16,16,0,4,2,2,2,6,5,2,0,2,0,0,1,0,0,0,0
896,7,lookahead-2-zeros-0,lookahead-2-zeros,84,896,7,2,0,0,2,4,2,0,0,128,32,0,0,4,4,2,0,7,4,3,0,0,1,0,1,0,0,0,0
908,8,lookahead-2-zeros-0,lookahead-2-zeros,85,908,8,4,2,0,0,4,2,0,0,128,32,0,0,8,2,0,0,8,3,2,1,0,1,0,1,0,0,0,0
920,9,lookahead-2-zeros-0,lookahead-2-zeros,86,920,9,2,0,0,0,8,4,0,0,128,32,0,0,8,2,0,0,9,2,1,2,0,1,0,1,0,0,0,0
920,8,lookahead-2-zeros-0,lookahead-2-zeros,87,920,8,2,0,0,0,8,4,0,0,128,32,0,2,8,2,0,0,8,3,1,2,0,1,0,1,0,0,0,0
920,7,lookahead-2-zeros-0,lookahead-2-zeros,88,920,7,2,0,0,0,8,4,0,2,128,32,0,0,8,2,0,2,7,4,1,2,0,1,0,1,0,0,0,0
924,7,lookahead-2-zeros-0,lookahead-2-zeros,89,924,7,2,4,0,4,8,32,0,0,128,2,0,0,8,0,0,2,7,3,2,2,0,1,0,1,0,0,0,0
932,7,lookahead-2-zeros-0,lookahead-2-zeros,90,932,7,2,8,2,0,8,32,0,0,128,2,0,0,8,2,0,0,7,4,0,3,0,1,0,1,0,0,0,0
936,7,lookahead-2-zeros-0,lookahead-2-zeros,91,936,7,2,0,0,0,8,8,0,0,128,32,0,0,8,4,2,2,7,3,1,3,0,1,0,1,0,0,0,0
956,8,lookahead-2-zeros-0,lookahead-2-zeros,92,956,8,2,0,0,0,16,0,0,0,128,32,2,0,8,4,4,0,8,2,2,1,1,1,0,1,0,0,0,0
964,8,lookahead-2-zeros-0,lookahead-2-zeros,93,964,8,2,0,0,0,16,0,0,0,128,32,2,0,8,8,0,2,8,3,0,2,1,1,0,1,0,0,0,0
980,8,lookahead-2-zeros-0,lookahead-2-zeros,94,980,8,0,0,0,2,0,0,0,16,2,128,32,2,0,0,16,2,8,4,0,0,2,1,0,1,0,0,0,0
984,8,lookahead-2-zeros-0,lookahead-2-zeros,95,984,8,2,128,32,2,0,0,16,16,0,0,0,4,0,2,0,0,8,3,1,0,2,1,0,1,0,0,0,0
1016,8,lookahead-2-zeros-0,lookahead-2-zeros,96,1016,8,2,128,32,2,0,0,0,32,0,0,2,4,0,0,0,2,8,4,1,0,0,2,0,1,0,0,0,0
1016,7,lookahead-2-zeros-0,lookahead-2-zeros,97,1016,7,0,0,0,2,0,0,2,32,0,0,32,4,2,128,2,2,7,5,1,0,0,2,0,1,0,0,0,0
1020,7,lookahead-2-zeros-0,lookahead-2-zeros,98,1020,7,0,2,0,2,0,0,2,32,0,0,32,4,0,2,128,4,7,4,2,0,0,2,0,1,0,0,0,0
1032,8,lookahead-2-zeros-0,lookahead-2-zeros,99,1032,8,0,0,2,0,0,0,2,2,0,0,32,32,0,4,128,8,8,3,1,1,0,2,0,1,0,0,0,0
1100,9,lookahead-2-zeros-0,lookahead-2-zeros,100,1100,9,2,0,0,0,4,0,0,2,64,0,0,0,4,128,8,0,9,2,2,1,0,0,1,1,0,0,0,0
1100,8,lookahead-2-zeros-0,lookahead-2-zeros,101,1100,8,0,0,0,2,4,0,4,2,0,0,0,64,0,4,128,8,8,2,3,1,0,0,1,1,0,0,0,0
1104,8,lookahead-2-zeros-0,lookahead-2-zeros,102,1104,8,4,4,4,4,0,4,128,64,0,0,0,8,0,0,0,0,8,0,5,1,0,0,1,1,0,0,0,0
1120,9,lookahead-2-zeros-0,lookahead-2-zeros,103,1120,9,8,8,0,0,4,128,64,0,8,0,0,0,0,0,0,2,9,1,1,3,0,0,1,1,0,0,0,0
1136,9,lookahead-2-zeros-0,lookahead-2-zeros,104,1136,9,16,0,0,0,4,128,64,0,8,0,2,0,2,0,0,0,9,2,1,1,1,0,1,1,0,0,0,0
1136,8,lookahead-2-zeros-0,lookahead-2-zeros,105,1136,8,16,128,64,0,4,0,2,0,8,0,0,0,2,2,0,0,8,3,1,1,1,0,1,1,0,0,0,0
1140,8,lookahead-2-zeros-0,lookahead-2-zeros,106,1140,8,0,16,128,64,2,0,4,2,0,0,0,8,0,0,0,4,8,2,2,1,1,0,1,1,0,0,0,0
1140,7,lookahead-2-zeros-0,lookahead-2-zeros,107,1140,7,2,0,0,64,0,0,0,2,0,0,128,8,2,16,4,4,7,3,2,1,1,0,1,1,0,0,0,0
1144,7,lookahead-2-zeros-0,lookahead-2-zeros,108,1144,7,0,2,0,64,0,0,0,2,0,0,128,8,4,16,4,4,7,2,3,1,1,0,1,1,0,0,0,0
1152,7,lookahead-2-zeros-0,lookahead-2-zeros,109,1152,7,0,0,2,64,0,0,0,2,0,0,128,8,2,4,16,8,7,3,1,2,1,0,1,1,0,0,0,0
1168,7,lookahead-2-zeros-0,lookahead-2-zeros,110,1168,7,0,0,0,0,2,0,2,64,0,0,128,2,2,4,16,16,7,4,1,0,2,0,1,1,0,0,0,0
1204,8,lookahead-2-zeros-0,lookahead-2-zeros,111,1204,8,2,0,0,0,0,0,4,64,0,0,128,2,0,2,4,32,8,3,2,0,0,1,1,1,0,0,0,0
1204,7,lookahead-2-zeros-0,lookahead-2-zeros,112,1204,7,2,2,4,64,0,0,128,2,2,0,4,32,0,0,0,0,7,4,2,0,0,1,1,1,0,0,0,0
1208,7,lookahead-2-zeros-0,lookahead-2-zeros,113,1208,7,0,4,4,64,2,0,128,2,0,2,4,32,0,0,0,0,7,3,3,0,0,1,1,1,0,0,0,0
1216,7,lookahead-2-zeros-0,lookahead-2-zeros,114,1216,7,8,64,0,0,2,128,2,0,2,4,32,4,0,0,0,0,7,3,2,1,0,1,1,1,0,0,0,0
1220,7,lookahead-2-zeros-0,lookahead-2-zeros,115,1220,7,0,0,0,4,0,64,0,0,8,128,2,0,4,4,32,4,7,1,4,1,0,1,1,1,0,0,0,0
1228,7,lookahead-2-zeros-0,lookahead-2-zeros,116,1228,7,0,0,0,0,0,64,2,0,8,128,2,0,4,4,32,8,7,2,2,2,0,1,1,1,0,0,0,0
1236,7,lookahead-2-zeros-0,lookahead-2-zeros,117,1236,7,0,0,0,0,2,0,64,2,0,8,128,2,0,8,32,8,7,3,0,3,0,1,1,1,0,0,0,0
1256,8,lookahead-2-zeros-0,lookahead-2-zeros,118,1256,8,2,0,0,0,0,0,64,0,0,0,128,4,2,16,32,8,8,2,1,1,1,1,1,1,0,0,0,0
1260,8,lookahead-2-zeros-0,lookahead-2-zeros,119,1260,8,0,0,0,0,0,2,64,0,0,0,128,4,4,16,32,8,8,1,2,1,1,1,1,1,0,0,0,0
1260,7,lookahead-2-zeros-0,lookahead-2-zeros,120,1260,7,0,0,2,0,0,0,2,64,0,0,128,4,4,16,32,8,7,2,2,1,1,1,1,1,0,0,0,0
1264,7,lookahead-2-zeros-0,lookahead-2-zeros,121,1264,7,4,16,4,64,0,0,128,4,0,0,32,8,0,0,4,0,7,0,4,1,1,1,1,1,0,0,0,0
1264,6,lookahead-2-zeros-0,lookahead-2-zeros,122,1264,6,4,16,4,64,2,0,128,4,0,0,32,8,0,0,0,4,6,1,4,1,1,1,1,1,0,0,0,0
1264,5,lookahead-2-zeros-0,lookahead-2-zeros,123,1264,5,0,4,0,64,0,0,4,4,4,0,128,8,2,16,32,4,5,1,5,1,1,1,1,1,0,0,0,0
1272,5,lookahead-2-zeros-0,lookahead-2-zeros,124,1272,5,0,0,4,64,0,0,2,8,0,4,128,8,2,16,32,4,5,2,3,2,1,1,1,1,0,0,0,0
1288,5,lookahead-2-zeros-0,lookahead-2-zeros,125,1288,5,2,4,4,64,0,16,2,16,0,0,128,4,0,2,32,0,5,3,3,0,2,1,1,1,0,0,0,0
1296,5,lookahead-2-zeros-0,lookahead-2-zeros,126,1296,5,2,2,8,64,0,16,2,16,0,0,128,4,0,0,2,32,5,4,1,1,2,1,1,1,0,0,0,0
1300,5,lookahead-2-zeros-0,lookahead-2-zeros,127,1300,5,0,4,8,64,2,16,2,16,0,0,128,4,0,0,2,32,5,3,2,1,2,1,1,1,0,0,0,0
1300,4,lookahead-2-zeros-0,lookahead-2-zeros,128,1300,4,0,4,8,64,2,16,2,16,2,0,128,4,0,0,2,32,4,4,2,1,2,1,1,1,0,0,0,0
1304,4,lookahead-2-zeros-0,lookahead-2-zeros,129,1304,4,4,4,8,64,0,16,2,16,0,0,128,4,2,0,2,32,4,3,3,1,2,1,1,1,0,0,0,0
1316,5,lookahead-2-zeros-0,lookahead-2-zeros,130,1316,5,8,8,64,0,16,2,16,0,128,4,0,0,4,32,0,2,5,2,2,2,2,1,1,1,0,0,0,0
1332,5,lookahead-2-zeros-0,lookahead-2-zeros,131,1332,5,16,64,0,0,16,2,16,0,128,4,2,0,4,32,2,0,5,3,2,0,3,1,1,1,0,0,0,0
1368,6,lookahead-2-zeros-0,lookahead-2-zeros,132,1368,6,32,64,16,2,128,2,4,0,4,4,0,0,0,32,0,0,6,2,3,0,1,2,1,1,0,0,0,0
1376,6,lookahead-2-zeros-0,lookahead-2-zeros,133,1376,6,32,64,16,2,128,2,4,0,8,0,0,0,32,2,0,0,6,3,1,1,1,2,1,1,0,0,0,0
1380,6,lookahead-2-zeros-0,lookahead-2-zeros,134,1380,6,32,64,16,2,128,4,4,0,8,0,0,2,32,0,0,0,6,2,2,1,1,2,1,1,0,0,0,0
1384,6,lookahead-2-zeros-0,lookahead-2-zeros,135,1384,6,32,64,16,4,128,4,4,0,8,0,0,0,32,2,0,0,6,1,3,1,1,2,1,1,0,0,0,0
1392,6,lookahead-2-zeros-0,lookahead-2-zeros,136,1392,6,32,64,16,4,128,8,0,0,8,4,0,0,32,2,0,0,6,1,2,2,1,2,1,1,0,0,0,0
1392,5,lookahead-2-zeros-0,lookahead-2-zeros,137,1392,5,32,64,16,4,128,8,0,0,8,4,0,0,32,2,0,2,5,2,2,2,1,2,1,1,0,0,0,0
1396,5,lookahead-2-zeros-0,lookahead-2-zeros,138,1396,5,32,64,16,4,0,2,128,8,0,0,8,4,0,0,32,4,5,1,3,2,1,2,1,1,0,0,0,0
1404,5,lookahead-2-zeros-0,lookahead-2-zeros,139,1404,5,32,64,16,4,0,2,128,8,0,0,8,8,2,0,32,0,5,2,1,3,1,2,1,1,0,0,0,0
1420,5,lookahead-2-zeros-0,lookahead-2-zeros,140,1420,5,0,2,16,0,0,0,128,0,32,64,8,4,2,2,32,16,5,3,1,1,2,2,1,1,0,0,0,0
1424,5,lookahead-2-zeros-0,lookahead-2-zeros,141,1424,5,0,2,2,16,0,0,0,128,32,64,8,4,0,4,32,16,5,2,2,1,2,2,1,1,0,0,0,0
1428,5,lookahead-2-zeros-0,lookahead-2-zeros,142,1428,5,0,4,4,16,0,0,0,128,32,64,8,4,0,4,32,16,5,0,4,1,2,2,1,1,0,0,0,0
1436,5,lookahead-2-zeros-0,lookahead-2-zeros,143,1436,5,0,0,8,16,2,0,0,128,32,64,8,4,0,4,32,16,5,1,2,2,2,2,1,1,0,0,0,0
1452,5,lookahead-2-zeros-0,lookahead-2-zeros,144,1452,5,0,0,2,16,0,0,0,128,2,64,16,4,32,4,32,16,5,2,2,0,3,2,1,1,0,0,0,0
1452,4,lookahead-2-zeros-0,lookahead-2-zeros,145,1452,4,0,0,0,16,4,0,2,128,2,64,16,4,32,4,32,16,4,2,3,0,3,2,1,1,0,0,0,0
1452,3,lookahead-2-zeros-0,lookahead-2-zeros,146,1452,3,4,64,2,16,2,4,16,128,32,0,32,4,0,0,4,16,3,2,4,0,3,2,1,1,0,0,0,0
1516,3,lookahead-2-zeros-0,lookahead-2-zeros,147,1516,3,4,64,2,16,2,4,16,128,2,0,64,4,0,0,4,16,3,3,4,0,3,0,2,1,0,0,0,0
1520,3,lookahead-2-zeros-0,lookahead-2-zeros,148,1520,3,0,0,2,16,0,2,16,128,4,64,64,4,4,4,4,16,3,2,5,0,3,0,2,1,0,0,0,0
1656,4,lookahead-2-zeros-0,lookahead-2-zeros,149,1656,4,2,16,0,0,2,16,128,0,4,128,4,0,8,4,16,2,4,3,3,1,3,0,0,2,0,0,0,0
